Timestamp,Open,High,Low,Close
2025-02-03 03:00:00,21013.0,21017.0,21004.5,21007.5
2025-02-03 03:05:00,21008.75,21015.75,20995.5,21005.0
2025-02-03 03:10:00,21006.75,21019.0,21002.5,21006.75
2025-02-03 03:15:00,21008.0,21024.25,21006.25,21016.0
2025-02-03 03:20:00,21016.25,21038.75,21015.0,21031.0
2025-02-03 03:25:00,21032.25,21044.0,21025.5,21041.5
2025-02-03 03:30:00,21040.75,21059.0,21035.25,21042.0
2025-02-03 03:35:00,21041.0,21041.25,21025.5,21030.75
2025-02-03 03:40:00,21031.0,21035.75,21023.5,21027.75
2025-02-03 03:45:00,21028.5,21035.5,21018.25,21032.5
2025-02-03 03:50:00,21034.25,21039.0,21025.5,21032.25
2025-02-03 03:55:00,21032.75,21045.25,21032.0,21035.75
2025-02-03 04:00:00,21034.5,21052.75,21031.75,21038.5
2025-02-03 04:05:00,21038.5,21038.5,21016.5,21020.5
2025-02-03 04:10:00,21021.25,21031.25,21007.25,21029.75
2025-02-03 04:15:00,21029.25,21032.5,21020.25,21022.0
2025-02-03 04:20:00,21020.25,21022.5,21005.75,21017.5
2025-02-03 04:25:00,21018.5,21020.0,21012.0,21014.75
2025-02-03 04:30:00,21015.25,21015.5,20983.0,20986.5
2025-02-03 04:35:00,20987.0,20996.25,20981.0,20986.0
2025-02-03 04:40:00,20987.25,20999.75,20987.25,20998.0
2025-02-03 04:45:00,20997.5,21015.0,20989.75,21010.25
2025-02-03 04:50:00,21010.25,21025.0,21006.5,21024.75
2025-02-03 04:55:00,21023.75,21026.5,21017.0,21018.5
2025-02-03 05:00:00,21019.0,21020.5,20998.25,21006.25
2025-02-03 05:05:00,21006.25,21023.0,21006.25,21017.25
2025-02-03 05:10:00,21016.0,21041.25,21015.25,21032.75
2025-02-03 05:15:00,21032.25,21037.75,21026.75,21035.0
2025-02-03 05:20:00,21035.75,21037.25,21025.5,21030.0
2025-02-03 05:25:00,21032.0,21034.0,21022.75,21029.75
2025-02-03 05:30:00,21027.5,21035.25,21025.0,21028.0
2025-02-03 05:35:00,21027.25,21030.0,21017.0,21027.0
2025-02-03 05:40:00,21027.5,21037.75,21026.75,21035.75
2025-02-03 05:45:00,21035.0,21052.25,21029.5,21051.0
2025-02-03 05:50:00,21051.75,21076.75,21051.75,21075.5
2025-02-03 05:55:00,21075.5,21077.0,21064.75,21072.0
2025-02-03 06:00:00,21071.0,21090.0,21064.5,21082.5
2025-02-03 06:05:00,21080.25,21082.0,21061.0,21068.25
2025-02-03 06:10:00,21068.0,21071.5,21053.0,21055.25
2025-02-03 06:15:00,21055.75,21062.25,21044.75,21055.25
2025-02-03 06:20:00,21055.5,21059.5,21045.75,21047.25
2025-02-03 06:25:00,21047.5,21058.75,21044.0,21051.0
2025-02-03 06:30:00,21051.75,21066.75,21051.75,21059.25
2025-02-03 06:35:00,21059.75,21068.75,21059.75,21063.0
2025-02-03 06:40:00,21064.0,21071.0,21062.0,21066.0
2025-02-03 06:45:00,21065.75,21101.0,21059.75,21089.75
2025-02-03 06:50:00,21089.5,21093.0,21054.25,21062.5
2025-02-03 06:55:00,21064.0,21071.5,21059.0,21066.0
2025-02-03 07:00:00,21068.0,21097.75,21067.75,21093.75
2025-02-03 07:05:00,21093.5,21104.75,21083.75,21090.5
2025-02-03 07:10:00,21090.5,21107.25,21083.5,21093.5
2025-02-03 07:15:00,21092.75,21095.75,21076.5,21085.0
2025-02-03 07:20:00,21086.0,21103.75,21086.0,21102.25
2025-02-03 07:25:00,21102.0,21104.75,21085.25,21102.75
2025-02-03 07:30:00,21103.75,21110.0,21088.0,21099.75
2025-02-03 07:35:00,21099.0,21103.0,21083.75,21095.75
2025-02-03 07:40:00,21097.0,21116.0,21097.0,21107.25
2025-02-03 07:45:00,21108.0,21139.5,21100.25,21138.25
2025-02-03 07:50:00,21137.75,21154.0,21127.5,21128.75
2025-02-03 07:55:00,21127.75,21129.75,21110.0,21117.75
2025-02-03 08:00:00,21118.25,21159.75,21118.25,21155.0
2025-02-03 08:05:00,21154.5,21185.25,21139.25,21185.25
2025-02-03 08:10:00,21183.0,21188.0,21169.5,21185.75
2025-02-03 08:15:00,21184.75,21242.75,21169.75,21241.5
2025-02-03 08:20:00,21238.75,21252.0,21216.0,21219.0
2025-02-03 08:25:00,21217.75,21220.75,21202.5,21212.0
2025-02-03 08:30:00,21210.5,21227.75,21202.25,21217.25
2025-02-03 08:35:00,21219.0,21237.25,21205.0,21206.0
2025-02-03 08:40:00,21205.25,21209.0,21189.25,21197.5
2025-02-03 08:45:00,21197.75,21205.5,21180.25,21197.5
2025-02-03 08:50:00,21197.25,21214.75,21191.75,21198.0
2025-02-03 08:55:00,21197.75,21221.75,21197.75,21205.0
2025-02-03 09:00:00,21206.25,21226.5,21184.75,21222.75
2025-02-03 09:05:00,21220.5,21227.0,21190.25,21191.5
2025-02-03 09:10:00,21190.25,21214.25,21181.75,21208.25
2025-02-03 09:15:00,21207.0,21216.0,21181.0,21183.0
2025-02-03 09:20:00,21182.25,21201.25,21166.5,21187.5
2025-02-03 09:25:00,21188.0,21207.0,21188.0,21200.5
2025-02-03 09:30:00,21200.5,21232.0,21200.5,21228.5
2025-02-03 09:35:00,21228.5,21229.75,21197.5,21201.5
2025-02-03 09:40:00,21202.0,21213.25,21184.5,21189.5
2025-02-03 09:45:00,21188.25,21198.0,21178.5,21192.5
2025-02-03 09:50:00,21192.25,21199.0,21180.0,21185.75
2025-02-03 09:55:00,21186.25,21188.75,21174.25,21183.5
2025-02-03 10:00:00,21181.5,21193.5,21158.25,21162.25
2025-02-03 10:05:00,21161.5,21204.75,21160.5,21199.25
2025-02-03 10:10:00,21199.25,21209.75,21189.5,21208.0
2025-02-03 10:15:00,21208.25,21209.75,21193.0,21202.0
2025-02-03 10:20:00,21202.0,21213.0,21193.0,21202.5
2025-02-03 10:25:00,21202.5,21214.75,21198.0,21205.5
2025-02-03 10:30:00,21207.5,21240.0,21207.5,21233.25
2025-02-03 10:35:00,21233.0,21241.25,21230.75,21234.25
2025-02-03 10:40:00,21235.75,21244.25,21226.75,21243.25
2025-02-03 10:45:00,21242.25,21246.5,21224.0,21230.0
2025-02-03 10:50:00,21232.0,21234.5,21218.75,21229.5
2025-02-03 10:55:00,21229.75,21233.0,21222.0,21232.75
2025-02-03 11:00:00,21233.5,21267.0,21233.5,21255.5
2025-02-03 11:05:00,21254.75,21269.5,21251.25,21262.0
2025-02-03 11:10:00,21263.75,21272.0,21260.25,21265.25
2025-02-03 11:15:00,21266.0,21267.25,21244.0,21250.0
2025-02-03 11:20:00,21250.0,21253.75,21240.75,21242.0
2025-02-03 11:25:00,21240.75,21246.25,21229.25,21235.5
2025-02-03 11:30:00,21235.25,21244.75,21227.25,21230.5
2025-02-03 11:35:00,21231.0,21234.75,21215.5,21218.0
2025-02-03 11:40:00,21218.5,21224.5,21213.0,21220.5
2025-02-03 11:45:00,21220.5,21234.0,21208.75,21215.5
2025-02-03 11:50:00,21216.75,21219.75,21197.0,21202.5
2025-02-03 11:55:00,21201.25,21231.75,21201.25,21224.5
2025-02-03 12:00:00,21224.75,21227.5,21194.75,21195.75
2025-02-03 12:05:00,21195.25,21207.5,21184.75,21194.25
2025-02-03 12:10:00,21195.5,21207.25,21175.75,21205.75
2025-02-03 12:15:00,21206.0,21216.0,21187.25,21189.75
2025-02-03 12:20:00,21189.25,21209.0,21186.25,21208.0
2025-02-03 12:25:00,21207.75,21230.75,21197.25,21213.75
2025-02-03 12:30:00,21213.5,21216.5,21186.0,21187.25
2025-02-03 12:35:00,21187.0,21192.5,21170.0,21177.0
2025-02-03 12:40:00,21177.25,21186.75,21170.0,21173.5
2025-02-03 12:45:00,21172.75,21178.75,21155.5,21170.0
2025-02-03 12:50:00,21170.0,21182.5,21158.25,21172.5
2025-02-03 12:55:00,21172.5,21182.5,21164.75,21179.25
2025-02-03 13:00:00,21180.25,21210.75,21163.0,21202.5
2025-02-03 13:05:00,21200.0,21247.5,21199.75,21214.75
2025-02-03 13:10:00,21216.0,21241.0,21201.25,21237.25
2025-02-03 13:15:00,21236.0,21237.0,21221.0,21232.5
2025-02-03 13:20:00,21230.75,21243.25,21205.75,21223.25
2025-02-03 13:25:00,21222.0,21226.0,21206.25,21221.0
2025-02-03 13:30:00,21221.5,21236.0,21202.25,21203.0
2025-02-03 13:35:00,21203.0,21203.0,21187.75,21190.75
2025-02-03 13:40:00,21190.25,21203.5,21182.5,21198.0
2025-02-03 13:45:00,21197.5,21209.5,21183.0,21194.0
2025-02-03 13:50:00,21192.75,21203.75,21175.0,21200.25
2025-02-03 13:55:00,21202.25,21207.25,21191.5,21202.5
2025-02-03 14:00:00,21202.25,21213.0,21193.25,21204.0
2025-02-03 14:05:00,21203.25,21218.0,21193.5,21197.0
2025-02-03 14:10:00,21197.0,21231.75,21184.25,21212.75
2025-02-03 14:15:00,21212.75,21220.5,21205.75,21220.0
2025-02-03 14:20:00,21219.25,21222.25,21203.75,21219.0
2025-02-03 14:25:00,21217.75,21226.25,21180.75,21215.75
2025-02-03 14:30:00,21216.0,21255.25,21177.5,21226.25
2025-02-03 14:35:00,21225.75,21314.5,21212.75,21307.75
2025-02-03 14:40:00,21307.0,21307.0,21252.0,21261.5
2025-02-03 14:45:00,21261.0,21268.0,21202.0,21210.75
2025-02-03 14:50:00,21211.25,21239.0,21171.5,21194.75
2025-02-03 14:55:00,21194.25,21252.0,21181.75,21216.0
2025-02-03 15:00:00,21215.25,21219.5,21145.0,21169.0
2025-02-03 15:05:00,21168.5,21215.0,21156.5,21200.5
2025-02-03 15:10:00,21201.0,21202.25,21122.25,21129.25
2025-02-03 15:15:00,21129.25,21143.0,21113.25,21114.75
2025-02-03 15:20:00,21115.0,21329.75,21113.5,21307.25
2025-02-03 15:25:00,21307.5,21362.5,21279.5,21352.25
2025-02-03 15:30:00,21352.25,21383.5,21321.25,21368.75
2025-02-03 15:35:00,21369.5,21402.75,21330.5,21363.25
2025-02-03 15:40:00,21364.25,21453.75,21339.0,21439.75
2025-02-03 15:45:00,21438.25,21444.25,21384.0,21409.75
2025-02-03 15:50:00,21411.0,21442.75,21392.0,21402.0
2025-02-03 15:55:00,21401.25,21442.0,21387.0,21420.0
2025-02-03 16:00:00,21419.5,21457.5,21375.0,21405.75
2025-02-03 16:05:00,21407.25,21429.0,21340.75,21419.0
2025-02-03 16:10:00,21419.25,21453.25,21415.25,21430.25
2025-02-03 16:15:00,21431.25,21450.25,21419.5,21447.0
2025-02-03 16:20:00,21447.0,21474.5,21429.5,21438.5
2025-02-03 16:25:00,21438.0,21446.25,21392.0,21405.0
2025-02-03 16:30:00,21405.0,21436.25,21378.5,21430.75
2025-02-03 16:35:00,21430.5,21437.75,21409.75,21433.25
2025-02-03 16:40:00,21434.25,21444.25,21398.5,21432.5
2025-02-03 16:45:00,21432.25,21459.0,21401.75,21405.0
2025-02-03 16:50:00,21405.0,21461.5,21401.5,21441.0
2025-02-03 16:55:00,21440.25,21440.5,21366.5,21382.5
2025-02-03 17:00:00,21382.0,21403.5,21369.0,21384.25
2025-02-03 17:05:00,21384.5,21402.5,21362.5,21401.75
2025-02-03 17:10:00,21401.75,21406.25,21372.5,21395.75
2025-02-03 17:15:00,21395.5,21405.75,21381.75,21405.25
2025-02-03 17:20:00,21405.5,21447.75,21401.25,21447.75
2025-02-03 17:25:00,21447.75,21456.0,21390.0,21392.5
2025-02-03 17:30:00,21392.5,21402.0,21369.25,21372.0
2025-02-03 17:35:00,21372.75,21381.75,21351.0,21367.0
2025-02-03 17:40:00,21366.5,21373.5,21347.0,21357.75
2025-02-03 17:45:00,21358.25,21392.0,21355.0,21378.5
2025-02-03 17:50:00,21379.25,21426.0,21377.25,21419.0
2025-02-03 17:55:00,21419.0,21422.5,21341.0,21401.25
2025-02-03 18:00:00,21400.75,21415.0,21350.75,21406.0
2025-02-03 18:05:00,21405.25,21418.0,21356.5,21369.0
2025-02-03 18:10:00,21368.5,21423.5,21357.75,21408.0
2025-02-03 18:15:00,21408.5,21427.5,21393.25,21403.25
2025-02-03 18:20:00,21404.0,21418.0,21393.25,21404.5
2025-02-03 18:25:00,21406.0,21437.0,21400.5,21414.0
2025-02-03 18:30:00,21413.75,21442.75,21407.25,21436.5
2025-02-03 18:35:00,21435.75,21449.0,21418.0,21432.0
2025-02-03 18:40:00,21432.0,21440.0,21398.75,21416.0
2025-02-03 18:45:00,21416.25,21454.0,21416.25,21447.5
2025-02-03 18:50:00,21447.25,21466.5,21447.25,21458.75
2025-02-03 18:55:00,21459.5,21473.0,21455.75,21467.75
2025-02-03 19:00:00,21467.0,21481.5,21455.25,21463.5
2025-02-03 19:05:00,21463.25,21477.75,21448.0,21473.75
2025-02-03 19:10:00,21473.25,21504.75,21472.25,21501.0
2025-02-03 19:15:00,21501.25,21519.75,21500.0,21510.25
2025-02-03 19:20:00,21509.75,21511.0,21494.0,21505.75
2025-02-03 19:25:00,21505.25,21509.0,21487.75,21489.0
2025-02-03 19:30:00,21489.75,21502.0,21479.25,21498.0
2025-02-03 19:35:00,21497.5,21498.25,21477.5,21489.75
2025-02-03 19:40:00,21489.75,21510.0,21481.75,21500.25
2025-02-03 19:45:00,21500.75,21514.25,21495.5,21507.5
2025-02-03 19:50:00,21507.75,21511.5,21497.5,21498.5
2025-02-03 19:55:00,21498.75,21506.0,21477.25,21485.5
2025-02-03 20:00:00,21486.25,21506.75,21475.5,21503.25
2025-02-03 20:05:00,21503.25,21503.25,21471.75,21478.25
2025-02-03 20:10:00,21479.0,21485.25,21462.5,21467.25
2025-02-03 20:15:00,21466.0,21490.5,21459.75,21489.25
2025-02-03 20:20:00,21489.75,21498.0,21481.0,21490.75
2025-02-03 20:25:00,21490.75,21491.25,21451.75,21458.0
2025-02-03 20:30:00,21458.0,21468.0,21442.75,21459.25
2025-02-03 20:35:00,21459.25,21470.75,21450.0,21451.75
2025-02-03 20:40:00,21452.5,21460.75,21429.25,21433.25
2025-02-03 20:45:00,21434.0,21439.25,21414.0,21433.5
2025-02-03 20:50:00,21434.25,21447.5,21420.5,21431.0
2025-02-03 20:55:00,21430.75,21431.0,21398.5,21404.5
2025-02-03 21:00:00,21404.5,21418.5,21388.25,21415.25
2025-02-03 21:05:00,21415.25,21449.75,21415.25,21424.25
2025-02-03 21:10:00,21424.75,21435.25,21420.25,21428.25
2025-02-03 21:15:00,21427.75,21503.0,21425.5,21497.25
2025-02-03 21:20:00,21497.5,21509.25,21475.0,21496.0
2025-02-03 21:25:00,21498.0,21516.0,21494.5,21507.25
2025-02-03 21:30:00,21509.0,21510.0,21494.25,21503.0
2025-02-03 21:35:00,21503.0,21570.25,21491.0,21552.75
2025-02-03 21:40:00,21552.0,21572.25,21548.75,21558.75
2025-02-03 21:45:00,21556.25,21579.75,21550.0,21573.25
2025-02-03 21:50:00,21573.25,21573.75,21548.75,21553.5
2025-02-03 21:55:00,21551.75,21554.0,21544.5,21553.25
2025-02-03 23:00:00,21592.0,21600.0,21568.5,21572.25
2025-02-03 23:05:00,21572.25,21584.75,21565.0,21574.25
2025-02-03 23:10:00,21575.5,21578.75,21567.0,21570.0
2025-02-03 23:15:00,21569.0,21577.25,21568.0,21574.5
2025-02-03 23:20:00,21575.25,21580.5,21570.25,21571.5
2025-02-03 23:25:00,21570.5,21573.5,21562.75,21566.5
2025-02-03 23:30:00,21567.5,21574.25,21560.75,21570.25
2025-02-03 23:35:00,21569.5,21573.0,21565.25,21570.75
2025-02-03 23:40:00,21569.25,21574.5,21568.5,21571.5
2025-02-03 23:45:00,21571.5,21578.75,21564.0,21565.25
2025-02-03 23:50:00,21564.5,21567.0,21553.5,21564.5
2025-02-03 23:55:00,21565.0,21573.5,21563.0,21571.5
2025-02-04 00:00:00,21571.25,21576.75,21558.5,21558.5
2025-02-04 00:05:00,21558.0,21559.0,21542.0,21550.75
2025-02-04 00:10:00,21552.0,21554.25,21544.0,21546.5
2025-02-04 00:15:00,21547.5,21556.0,21537.25,21544.0
2025-02-04 00:20:00,21544.5,21546.0,21536.5,21544.25
2025-02-04 00:25:00,21545.0,21553.25,21544.25,21550.25
2025-02-04 00:30:00,21550.25,21564.5,21548.0,21557.75
2025-02-04 00:35:00,21558.0,21561.75,21550.75,21555.75
2025-02-04 00:40:00,21556.0,21564.25,21556.0,21564.0
2025-02-04 00:45:00,21564.0,21565.0,21546.5,21547.0
2025-02-04 00:50:00,21547.25,21550.0,21541.5,21546.5
2025-02-04 00:55:00,21546.25,21552.0,21544.0,21549.0
2025-02-04 01:00:00,21548.75,21549.5,21528.25,21532.5
2025-02-04 01:05:00,21532.5,21534.5,21512.5,21518.75
2025-02-04 01:10:00,21519.5,21521.5,21505.5,21512.0
2025-02-04 01:15:00,21513.0,21521.0,21502.5,21505.0
2025-02-04 01:20:00,21506.5,21517.5,21495.5,21498.5
2025-02-04 01:25:00,21499.0,21512.5,21497.25,21509.0
2025-02-04 01:30:00,21509.0,21510.75,21480.0,21493.0
2025-02-04 01:35:00,21493.0,21499.5,21491.5,21494.75
2025-02-04 01:40:00,21496.25,21506.75,21495.75,21501.75
2025-02-04 01:45:00,21502.0,21505.25,21494.0,21502.5
2025-02-04 01:50:00,21502.25,21509.75,21500.0,21507.25
2025-02-04 01:55:00,21507.5,21514.75,21504.0,21509.75
2025-02-04 02:00:00,21509.75,21512.75,21499.5,21509.25
2025-02-04 02:05:00,21509.25,21515.5,21507.25,21515.0
2025-02-04 02:10:00,21515.25,21515.5,21508.0,21510.75
2025-02-04 02:15:00,21510.75,21511.0,21502.25,21507.75
2025-02-04 02:20:00,21508.0,21509.0,21490.25,21493.25
2025-02-04 02:25:00,21494.5,21507.0,21490.75,21504.5
2025-02-04 02:30:00,21504.0,21504.0,21483.0,21490.0
2025-02-04 02:35:00,21490.25,21493.5,21480.5,21484.25
2025-02-04 02:40:00,21485.25,21487.0,21468.25,21477.25
2025-02-04 02:45:00,21477.25,21481.0,21465.5,21467.0
2025-02-04 02:50:00,21466.5,21482.0,21466.5,21475.25
2025-02-04 02:55:00,21474.5,21475.25,21462.0,21468.5
2025-02-04 03:00:00,21468.75,21473.0,21455.0,21455.25
